Event,Time,SfcId,Result,Resource,Vnffgs,Solution,Reason
+,373.0,194,False,"[np.int64(16200), np.int64(23999951), np.int64(1093150)]","[181, 191]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,373.23998133664753,173,False,"[np.int64(16200), np.int64(23999951), np.int64(1093150)]","[181, 191]",,
+,375.0,195,False,"[np.int64(16200), np.int64(23999951), np.int64(1093150)]","[181, 191]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,375.56320659274724,166,False,"[np.int64(16200), np.int64(23999951), np.int64(1093150)]","[181, 191]",,
-,377.2286536637483,177,False,"[np.int64(16200), np.int64(23999951), np.int64(1093150)]","[181, 191]",,
-,377.8347858020327,193,False,"[np.int64(16200), np.int64(23999951), np.int64(1093150)]","[181, 191]",,
-,377.9577228713778,182,False,"[np.int64(16200), np.int64(23999951), np.int64(1093150)]","[181, 191]",,
+,378.0,196,True,"[np.int64(16180), np.int64(23999922), np.int64(1091942)]","[181, 191, 196]","dict_values([6, 2, 21, 22, 23])",
+,378.0,197,False,"[np.int64(16180), np.int64(23999922), np.int64(1091942)]","[181, 191, 196]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,378.22862273784034,186,False,"[np.int64(16180), np.int64(23999922), np.int64(1091942)]","[181, 191, 196]",,
+,380.0,198,True,"[np.int64(16152), np.int64(23999903), np.int64(1091052)]","[181, 191, 196, 198]","dict_values([34, 29, 7, 25, 47])",
t,380.0,181,True,"[np.int64(16152), np.int64(23999903), np.int64(1090687)]","[181, 191, 196, 198]","dict_values([13, 47, 43, 30, 30])",
t,380.0,191,True,"[np.int64(16152), np.int64(23999903), np.int64(1089985)]","[181, 191, 196, 198]","dict_values([15, 29, 10, 8, 18])",
t,380.0,196,True,"[np.int64(16152), np.int64(23999903), np.int64(1089567)]","[181, 191, 196, 198]","dict_values([6, 18, 31, 18, 23])",
t,380.0,198,False,"[np.int64(16180), np.int64(23999922), np.int64(1090067)]","[181, 191, 196]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
-,382.2822077718256,192,False,"[np.int64(16180), np.int64(23999922), np.int64(1090067)]","[181, 191, 196]",,
+,383.0,199,True,"[np.int64(16155), np.int64(23999897), np.int64(1088609)]","[181, 191, 196, 199]","dict_values([3, 3, 9, 6, 18])",
+,384.0,200,True,"[np.int64(16127), np.int64(23999859), np.int64(1087257)]","[181, 191, 196, 199, 200]","dict_values([14, 39, 37, 17, 15, 22, 11])",
-,384.8806029649666,197,False,"[np.int64(16127), np.int64(23999859), np.int64(1087257)]","[181, 191, 196, 199, 200]",,
+,387.0,201,False,"[np.int64(16127), np.int64(23999859), np.int64(1087257)]","[181, 191, 196, 199, 200]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,387.0,202,True,"[np.int64(16105), np.int64(23999832), np.int64(1086997)]","[181, 191, 196, 199, 200, 202]","dict_values([16, 15, 9, 18, 17])",
+,387.0,203,False,"[np.int64(16105), np.int64(23999832), np.int64(1086997)]","[181, 191, 196, 199, 200, 202]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,388.0,204,False,"[np.int64(16105), np.int64(23999832), np.int64(1086997)]","[181, 191, 196, 199, 200, 202]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,388.8247326977545,183,False,"[np.int64(16105), np.int64(23999832), np.int64(1086997)]","[181, 191, 196, 199, 200, 202]",,
-,388.8692373825099,187,False,"[np.int64(16105), np.int64(23999832), np.int64(1086997)]","[181, 191, 196, 199, 200, 202]",,
+,389.0,205,False,"[np.int64(16105), np.int64(23999832), np.int64(1086997)]","[181, 191, 196, 199, 200, 202]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,389.0,206,False,"[np.int64(16105), np.int64(23999832), np.int64(1086997)]","[181, 191, 196, 199, 200, 202]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,389.67202752382394,181,True,"[np.int64(16132), np.int64(23999859), np.int64(1087460)]","[191, 196, 199, 200, 202]",,
t,390.0,191,True,"[np.int64(16132), np.int64(23999859), np.int64(1094523)]","[191, 196, 199, 200, 202]","dict_values([15, 33, 17, 18, 18])",
t,390.0,196,False,"[np.int64(16152), np.int64(23999888), np.int64(1095465)]","[191, 199, 200, 202]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
t,390.0,199,False,"[np.int64(16177), np.int64(23999913), np.int64(1096375)]","[191, 200, 202]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
t,390.0,200,False,"[np.int64(16205), np.int64(23999951), np.int64(1097369)]","[191, 202]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LATENCY
t,390.0,202,True,"[np.int64(16205), np.int64(23999951), np.int64(1096867)]","[191, 202]","dict_values([16, 43, 11, 4, 17])",
+,391.0,207,False,"[np.int64(16205), np.int64(23999951), np.int64(1096867)]","[191, 202]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,391.40340830111194,180,False,"[np.int64(16205), np.int64(23999951), np.int64(1096867)]","[191, 202]",,
-,392.6621151402929,196,False,"[np.int64(16205), np.int64(23999951), np.int64(1096867)]","[191, 202]",,
+,394.0,208,True,"[np.int64(16164), np.int64(23999905), np.int64(1095191)]","[191, 202, 208]","dict_values([14, 33, 28, 18, 8, 9, 39, 37, 46])",
-,394.07518579892775,194,False,"[np.int64(16164), np.int64(23999905), np.int64(1095191)]","[191, 202, 208]",,
+,395.0,209,True,"[np.int64(16119), np.int64(23999861), np.int64(1094179)]","[191, 202, 208, 209]","dict_values([43, 2, 36, 35, 42, 36, 13, 28, 17])",
+,397.0,210,False,"[np.int64(16119), np.int64(23999861), np.int64(1094179)]","[191, 202, 208, 209]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,397.01646955816557,179,False,"[np.int64(16119), np.int64(23999861), np.int64(1094179)]","[191, 202, 208, 209]",,
+,398.0,211,False,"[np.int64(16119), np.int64(23999861), np.int64(1094179)]","[191, 202, 208, 209]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
t,400.0,191,True,"[np.int64(16119), np.int64(23999861), np.int64(1087126)]","[191, 202, 208, 209]","dict_values([15, 14, 31, 23, 18])",
t,400.0,202,True,"[np.int64(16119), np.int64(23999861), np.int64(1086866)]","[191, 202, 208, 209]","dict_values([16, 4, 22, 13, 17])",
t,400.0,208,False,"[np.int64(16160), np.int64(23999907), np.int64(1088408)]","[191, 202, 209]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LATENCY
t,400.0,209,False,"[np.int64(16205), np.int64(23999951), np.int64(1089014)]","[191, 202]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LATENCY
-,400.418635171833,195,False,"[np.int64(16205), np.int64(23999951), np.int64(1089014)]","[191, 202]",,
-,400.4412567285765,184,False,"[np.int64(16205), np.int64(23999951), np.int64(1089014)]","[191, 202]",,
-,401.6567449340662,203,False,"[np.int64(16205), np.int64(23999951), np.int64(1089014)]","[191, 202]",,
-,402.0044124890485,185,False,"[np.int64(16205), np.int64(23999951), np.int64(1089014)]","[191, 202]",,
-,402.75426331285377,202,True,"[np.int64(16227), np.int64(23999978), np.int64(1089750)]",[191],,
+,403.0,212,True,"[np.int64(16204), np.int64(23999952), np.int64(1087906)]","[191, 212]","dict_values([13, 9, 19, 29, 42])",
-,403.2246974667704,206,False,"[np.int64(16204), np.int64(23999952), np.int64(1087906)]","[191, 212]",,
-,403.41265671337135,208,False,"[np.int64(16204), np.int64(23999952), np.int64(1087906)]","[191, 212]",,
+,405.0,213,False,"[np.int64(16204), np.int64(23999952), np.int64(1087906)]","[191, 212]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,405.0,214,False,"[np.int64(16204), np.int64(23999952), np.int64(1087906)]","[191, 212]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,407.09972458995975,204,False,"[np.int64(16204), np.int64(23999952), np.int64(1087906)]","[191, 212]",,
-,408.6277562864945,210,False,"[np.int64(16204), np.int64(23999952), np.int64(1087906)]","[191, 212]",,
+,409.0,215,False,"[np.int64(16204), np.int64(23999952), np.int64(1087906)]","[191, 212]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
t,410.0,191,True,"[np.int64(16204), np.int64(23999952), np.int64(1087980)]","[191, 212]","dict_values([15, 17, 9, 9, 18])",
t,410.0,212,False,"[np.int64(16227), np.int64(23999978), np.int64(1089176)]",[191],,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
+,411.0,216,False,"[np.int64(16227), np.int64(23999978), np.int64(1089176)]",[191],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,411.16497916234476,190,False,"[np.int64(16227), np.int64(23999978), np.int64(1089176)]",[191],,
-,411.402131476548,188,False,"[np.int64(16227), np.int64(23999978), np.int64(1089176)]",[191],,
+,413.0,217,False,"[np.int64(16227), np.int64(23999978), np.int64(1089176)]",[191],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,413.543920088943,212,False,"[np.int64(16227), np.int64(23999978), np.int64(1089176)]",[191],,
-,413.5910722814899,201,False,"[np.int64(16227), np.int64(23999978), np.int64(1089176)]",[191],,
+,415.0,218,False,"[np.int64(16227), np.int64(23999978), np.int64(1089176)]",[191],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,415.0,219,False,"[np.int64(16227), np.int64(23999978), np.int64(1089176)]",[191],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,416.4781678303104,209,False,"[np.int64(16227), np.int64(23999978), np.int64(1089176)]",[191],,
+,417.0,220,False,"[np.int64(16227), np.int64(23999978), np.int64(1089176)]",[191],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,418.0,221,False,"[np.int64(16227), np.int64(23999978), np.int64(1089176)]",[191],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,418.5332896587057,189,False,"[np.int64(16227), np.int64(23999978), np.int64(1089176)]",[191],,
+,420.0,222,False,"[np.int64(16227), np.int64(23999978), np.int64(1089176)]",[191],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
t,420.0,191,False,"[np.int64(16254), np.int64(24000000), np.int64(1083788)]",[],,SOLUTION_TYPE.CHANGE_FAILED_FOR_LATENCY
+,422.0,223,False,"[np.int64(16254), np.int64(24000000), np.int64(1083788)]",[],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,422.0,224,False,"[np.int64(16254), np.int64(24000000), np.int64(1083788)]",[],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,422.03882699362697,200,False,"[np.int64(16254), np.int64(24000000), np.int64(1083788)]",[],,
-,422.92501948535323,198,False,"[np.int64(16254), np.int64(24000000), np.int64(1083788)]",[],,
-,422.9701214610591,217,False,"[np.int64(16254), np.int64(24000000), np.int64(1083788)]",[],,
-,424.19701543037456,191,False,"[np.int64(16254), np.int64(24000000), np.int64(1083788)]",[],,
+,425.0,225,False,"[np.int64(16254), np.int64(24000000), np.int64(1083788)]",[],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,425.4120429764947,213,False,"[np.int64(16254), np.int64(24000000), np.int64(1083788)]",[],,
+,428.0,226,False,"[np.int64(16254), np.int64(24000000), np.int64(1083788)]",[],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,429.0,227,False,"[np.int64(16254), np.int64(24000000), np.int64(1083788)]",[],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,430.5933139590351,211,False,"[np.int64(16254), np.int64(24000000), np.int64(1092196)]",[],,
+,431.0,228,False,"[np.int64(16254), np.int64(24000000), np.int64(1092196)]",[],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,431.0,229,False,"[np.int64(16254), np.int64(24000000), np.int64(1092196)]",[],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,433.0,230,False,"[np.int64(16254), np.int64(24000000), np.int64(1092196)]",[],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,435.0,231,False,"[np.int64(16254), np.int64(24000000), np.int64(1092196)]",[],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,436.39497058026336,227,False,"[np.int64(16254), np.int64(24000000), np.int64(1092196)]",[],,
-,436.4912983329022,226,False,"[np.int64(16254), np.int64(24000000), np.int64(1092196)]",[],,
-,436.6718585092674,199,False,"[np.int64(16254), np.int64(24000000), np.int64(1092196)]",[],,
-,436.9254857724814,214,False,"[np.int64(16254), np.int64(24000000), np.int64(1092196)]",[],,
-,437.2575041635661,207,False,"[np.int64(16254), np.int64(24000000), np.int64(1092196)]",[],,
+,441.0,232,True,"[np.int64(16224), np.int64(23999976), np.int64(1077388)]",[232],"dict_values([40, 30, 26, 44, 35, 2])",
+,443.0,233,False,"[np.int64(16224), np.int64(23999976), np.int64(1077388)]",[232],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,443.1657404557973,229,False,"[np.int64(16224), np.int64(23999976), np.int64(1077388)]",[232],,
+,444.0,234,True,"[np.int64(16202), np.int64(23999944), np.int64(1075732)]","[232, 234]","dict_values([12, 7, 21, 33, 18, 5])",
-,445.0449613565902,223,False,"[np.int64(16202), np.int64(23999944), np.int64(1075732)]","[232, 234]",,
-,446.72756640059634,205,False,"[np.int64(16202), np.int64(23999944), np.int64(1075732)]","[232, 234]",,
-,446.89232143205,230,False,"[np.int64(16202), np.int64(23999944), np.int64(1075732)]","[232, 234]",,
-,447.50080667046086,216,False,"[np.int64(16202), np.int64(23999944), np.int64(1075732)]","[232, 234]",,
+,449.0,235,False,"[np.int64(16202), np.int64(23999944), np.int64(1075732)]","[232, 234]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,449.62852463278546,218,False,"[np.int64(16202), np.int64(23999944), np.int64(1075732)]","[232, 234]",,
-,449.9132348724213,221,False,"[np.int64(16202), np.int64(23999944), np.int64(1075732)]","[232, 234]",,
t,450.0,232,True,"[np.int64(16202), np.int64(23999944), np.int64(1084706)]","[232, 234]","dict_values([40, 2, 13, 14, 24, 2])",
t,450.0,234,True,"[np.int64(16202), np.int64(23999944), np.int64(1084530)]","[232, 234]","dict_values([12, 22, 12, 7, 12, 5])",
-,450.40819205062866,234,True,"[np.int64(16224), np.int64(23999976), np.int64(1085840)]",[232],,
-,450.6783230546892,215,False,"[np.int64(16224), np.int64(23999976), np.int64(1085840)]",[232],,
-,451.00184045696017,219,False,"[np.int64(16224), np.int64(23999976), np.int64(1085840)]",[232],,
+,452.0,236,False,"[np.int64(16224), np.int64(23999976), np.int64(1085840)]",[232],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,452.0,237,False,"[np.int64(16224), np.int64(23999976), np.int64(1085840)]",[232],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,453.0,238,False,"[np.int64(16224), np.int64(23999976), np.int64(1085840)]",[232],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,453.2181236532153,224,False,"[np.int64(16224), np.int64(23999976), np.int64(1085840)]",[232],,
+,455.0,239,False,"[np.int64(16224), np.int64(23999976), np.int64(1085840)]",[232],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
-,455.09531882965183,225,False,"[np.int64(16224), np.int64(23999976), np.int64(1085840)]",[232],,
+,456.0,240,False,"[np.int64(16224), np.int64(23999976), np.int64(1085840)]",[232],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,457.0,241,False,"[np.int64(16224), np.int64(23999976), np.int64(1085840)]",[232],,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,457.61952814391157,237,False,"[np.int64(16224), np.int64(23999976), np.int64(1085840)]",[232],,
+,458.0,242,True,"[np.int64(16193), np.int64(23999944), np.int64(1083656)]","[232, 242]","dict_values([36, 17, 35, 36, 33, 10])",
-,458.3046009357757,222,False,"[np.int64(16193), np.int64(23999944), np.int64(1083656)]","[232, 242]",,
+,459.0,243,True,"[np.int64(16162), np.int64(23999911), np.int64(1082708)]","[232, 242, 243]","dict_values([28, 27, 4, 36, 10, 19, 9])",
t,460.0,232,True,"[np.int64(16162), np.int64(23999911), np.int64(1101892)]","[232, 242, 243]","dict_values([40, 41, 32, 18, 24, 2])",
+,461.0,244,True,"[np.int64(16138), np.int64(23999880), np.int64(1100594)]","[232, 242, 243, 244]","dict_values([4, 34, 11, 36, 7])",
+,461.0,245,False,"[np.int64(16138), np.int64(23999880), np.int64(1100594)]","[232, 242, 243, 244]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,462.04415160022614,220,False,"[np.int64(16138), np.int64(23999880), np.int64(1100594)]","[232, 242, 243, 244]",,
+,463.0,246,False,"[np.int64(16138), np.int64(23999880), np.int64(1100594)]","[232, 242, 243, 244]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,465.0,247,False,"[np.int64(16138), np.int64(23999880), np.int64(1100594)]","[232, 242, 243, 244]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,466.0,248,False,"[np.int64(16138), np.int64(23999880), np.int64(1100594)]","[232, 242, 243, 244]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,467.0,249,False,"[np.int64(16138), np.int64(23999880), np.int64(1100594)]","[232, 242, 243, 244]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,467.1741501751713,245,False,"[np.int64(16138), np.int64(23999880), np.int64(1100594)]","[232, 242, 243, 244]",,
+,470.0,250,False,"[np.int64(16138), np.int64(23999880), np.int64(1100594)]","[232, 242, 243, 244]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
t,470.0,232,True,"[np.int64(16138), np.int64(23999880), np.int64(1100410)]","[232, 242, 243, 244]","dict_values([40, 18, 31, 5, 22, 2])",
t,470.0,242,False,"[np.int64(16169), np.int64(23999912), np.int64(1101882)]","[232, 243, 244]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
t,470.0,244,True,"[np.int64(16169), np.int64(23999912), np.int64(1101420)]","[232, 243, 244]","dict_values([4, 19, 5, 31, 7])",
-,470.88027379124475,231,False,"[np.int64(16169), np.int64(23999912), np.int64(1101420)]","[232, 243, 244]",,
-,471.25480362036103,242,False,"[np.int64(16169), np.int64(23999912), np.int64(1101420)]","[232, 243, 244]",,
-,471.3049756231435,232,True,"[np.int64(16199), np.int64(23999936), np.int64(1102956)]","[243, 244]",,
+,472.0,251,True,"[np.int64(16170), np.int64(23999907), np.int64(1101516)]","[243, 244, 251]","dict_values([14, 36, 32, 12, 24])",
-,473.45166592959856,236,False,"[np.int64(16170), np.int64(23999907), np.int64(1101516)]","[243, 244, 251]",,
+,474.0,252,True,"[np.int64(16124), np.int64(23999864), np.int64(1099448)]","[243, 244, 251, 252]","dict_values([14, 8, 41, 45, 2, 11, 13, 14, 19])",
-,474.6246516809125,239,False,"[np.int64(16124), np.int64(23999864), np.int64(1099448)]","[243, 244, 251, 252]",,
+,475.0,253,True,"[np.int64(16087), np.int64(23999822), np.int64(1097136)]","[243, 244, 251, 252, 253]","dict_values([43, 37, 32, 46, 8, 3, 34, 27])",
+,475.0,254,False,"[np.int64(16087), np.int64(23999822), np.int64(1097136)]","[243, 244, 251, 252, 253]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,476.0,255,True,"[np.int64(16065), np.int64(23999800), np.int64(1096196)]","[243, 244, 251, 252, 253, 255]","dict_values([36, 12, 45, 24, 17])",
+,478.0,256,False,"[np.int64(16065), np.int64(23999800), np.int64(1096196)]","[243, 244, 251, 252, 253, 255]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,478.26017076723735,238,False,"[np.int64(16065), np.int64(23999800), np.int64(1096196)]","[243, 244, 251, 252, 253, 255]",,
t,480.0,243,False,"[np.int64(16096), np.int64(23999833), np.int64(1078796)]","[244, 251, 252, 253, 255]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LATENCY
t,480.0,244,True,"[np.int64(16096), np.int64(23999833), np.int64(1077922)]","[244, 251, 252, 253, 255]","dict_values([4, 27, 5, 43, 7])",
t,480.0,251,True,"[np.int64(16096), np.int64(23999833), np.int64(1078142)]","[244, 251, 252, 253, 255]","dict_values([14, 15, 19, 45, 24])",
t,480.0,252,False,"[np.int64(16142), np.int64(23999876), np.int64(1079734)]","[244, 251, 253, 255]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LATENCY
t,480.0,253,False,"[np.int64(16179), np.int64(23999918), np.int64(1081226)]","[244, 251, 255]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
t,480.0,255,False,"[np.int64(16201), np.int64(23999940), np.int64(1081706)]","[244, 251]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
+,481.0,257,False,"[np.int64(16201), np.int64(23999940), np.int64(1081706)]","[244, 251]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,482.51850157042844,233,False,"[np.int64(16201), np.int64(23999940), np.int64(1081706)]","[244, 251]",,
+,483.0,258,False,"[np.int64(16201), np.int64(23999940), np.int64(1081706)]","[244, 251]",,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,486.0,259,False,"[np.int64(16201), np.int64(23999940), np.int64(1081706)]","[244, 251]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,487.04463275283007,228,False,"[np.int64(16201), np.int64(23999940), np.int64(1081706)]","[244, 251]",,
-,487.6722135074267,235,False,"[np.int64(16201), np.int64(23999940), np.int64(1081706)]","[244, 251]",,
-,487.84973197745285,244,True,"[np.int64(16225), np.int64(23999971), np.int64(1083270)]",[251],,
+,489.0,260,True,"[np.int64(16198), np.int64(23999944), np.int64(1081480)]","[251, 260]","dict_values([23, 47, 44, 36, 34, 45])",
+,490.0,261,False,"[np.int64(16198), np.int64(23999944), np.int64(1081480)]","[251, 260]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
t,490.0,251,True,"[np.int64(16198), np.int64(23999944), np.int64(1092034)]","[251, 260]","dict_values([14, 39, 37, 21, 24])",
t,490.0,260,True,"[np.int64(16198), np.int64(23999944), np.int64(1091302)]","[251, 260]","dict_values([23, 25, 44, 46, 13, 45])",
+,494.0,262,True,"[np.int64(16174), np.int64(23999918), np.int64(1090382)]","[251, 260, 262]","dict_values([1, 26, 38, 12, 44])",
+,494.0,263,False,"[np.int64(16174), np.int64(23999918), np.int64(1090382)]","[251, 260, 262]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,496.0,264,False,"[np.int64(16174), np.int64(23999918), np.int64(1090382)]","[251, 260, 262]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,496.0,265,True,"[np.int64(16128), np.int64(23999875), np.int64(1087464)]","[251, 260, 262, 265]","dict_values([6, 38, 17, 2, 9, 6, 21, 9, 36])",
-,496.87511185839594,251,True,"[np.int64(16157), np.int64(23999904), np.int64(1088276)]","[260, 262, 265]",,
-,497.2814913279607,254,False,"[np.int64(16157), np.int64(23999904), np.int64(1088276)]","[260, 262, 265]",,
-,498.47425457981603,258,False,"[np.int64(16157), np.int64(23999904), np.int64(1088276)]","[260, 262, 265]",,
-,498.79056387007097,249,False,"[np.int64(16157), np.int64(23999904), np.int64(1088276)]","[260, 262, 265]",,
-,499.1810166824213,241,False,"[np.int64(16157), np.int64(23999904), np.int64(1088276)]","[260, 262, 265]",,
t,500.0,260,True,"[np.int64(16157), np.int64(23999904), np.int64(1090448)]","[260, 262, 265]","dict_values([23, 12, 5, 44, 35, 45])",
t,500.0,262,False,"[np.int64(16181), np.int64(23999930), np.int64(1091330)]","[260, 265]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LATENCY
+,501.0,266,True,"[np.int64(16148), np.int64(23999889), np.int64(1089136)]","[260, 265, 266]","dict_values([7, 36, 27, 11, 47, 46, 47])",
-,501.45365637863677,253,False,"[np.int64(16148), np.int64(23999889), np.int64(1089136)]","[260, 265, 266]",,
-,501.68483706173384,243,False,"[np.int64(16148), np.int64(23999889), np.int64(1089136)]","[260, 265, 266]",,
+,502.0,267,True,"[np.int64(16117), np.int64(23999856), np.int64(1088168)]","[260, 265, 266, 267]","dict_values([2, 22, 24, 4, 45, 30, 44])",
-,502.76088035908936,256,False,"[np.int64(16117), np.int64(23999856), np.int64(1088168)]","[260, 265, 266, 267]",,
-,503.47810298778296,246,False,"[np.int64(16117), np.int64(23999856), np.int64(1088168)]","[260, 265, 266, 267]",,
+,506.0,268,False,"[np.int64(16117), np.int64(23999856), np.int64(1088168)]","[260, 265, 266, 267]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
-,506.77278253640014,263,False,"[np.int64(16117), np.int64(23999856), np.int64(1088168)]","[260, 265, 266, 267]",,
-,507.60143098054965,247,False,"[np.int64(16117), np.int64(23999856), np.int64(1088168)]","[260, 265, 266, 267]",,
-,508.25692756442703,240,False,"[np.int64(16117), np.int64(23999856), np.int64(1088168)]","[260, 265, 266, 267]",,
t,510.0,260,False,"[np.int64(16144), np.int64(23999883), np.int64(1097404)]","[265, 266, 267]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
t,510.0,265,True,"[np.int64(16144), np.int64(23999883), np.int64(1096312)]","[265, 266, 267]","dict_values([6, 18, 39, 17, 10, 21, 8, 26, 36])",
t,510.0,266,False,"[np.int64(16177), np.int64(23999924), np.int64(1098142)]","[265, 267]",,SOLUTION_TYPE.CHANGE_FAILED_FOR_LINK_BAND
t,510.0,267,False,"[np.int64(16208), np.int64(23999957), np.int64(1098774)]",[265],,SOLUTION_TYPE.CHANGE_FAILED_FOR_LATENCY
+,511.0,269,False,"[np.int64(16208), np.int64(23999957), np.int64(1098774)]",[265],,SOLUTION_TYPE.SET_FAILED_FOR_LATENCY
+,512.0,270,True,"[np.int64(16179), np.int64(23999937), np.int64(1098040)]","[265, 270]","dict_values([4, 19, 41, 32, 34])",
-,513.7458435262674,267,False,"[np.int64(16179), np.int64(23999937), np.int64(1098040)]","[265, 270]",,
+,514.0,271,False,"[np.int64(16179), np.int64(23999937), np.int64(1098040)]","[265, 270]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
+,515.0,272,True,"[np.int64(16139), np.int64(23999907), np.int64(1095864)]","[265, 270, 272]","dict_values([30, 41, 39, 35, 14, 42, 19])",
-,516.7239820213658,265,True,"[np.int64(16185), np.int64(23999950), np.int64(1099090)]","[270, 272]",,
-,517.1659109561771,264,False,"[np.int64(16185), np.int64(23999950), np.int64(1099090)]","[270, 272]",,
+,519.0,273,True,"[np.int64(16144), np.int64(23999904), np.int64(1096402)]","[270, 272, 273]","dict_values([28, 15, 34, 40, 6, 27, 35, 39, 14])",
+,519.0,274,False,"[np.int64(16144), np.int64(23999904), np.int64(1096402)]","[270, 272, 273]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
t,520.0,270,True,"[np.int64(16144), np.int64(23999904), np.int64(1094608)]","[270, 272, 273]","dict_values([4, 9, 32, 0, 34])",
t,520.0,272,True,"[np.int64(16144), np.int64(23999904), np.int64(1094398)]","[270, 272, 273]","dict_values([30, 12, 37, 34, 15, 47, 19])",
t,520.0,273,True,"[np.int64(16144), np.int64(23999904), np.int64(1094498)]","[270, 272, 273]","dict_values([28, 2, 41, 16, 2, 8, 33, 27, 14])",
-,522.045618900488,248,False,"[np.int64(16144), np.int64(23999904), np.int64(1094498)]","[270, 272, 273]",,
+,523.0,275,False,"[np.int64(16144), np.int64(23999904), np.int64(1094498)]","[270, 272, 273]",,SOLUTION_TYPE.SET_FAILED_FOR_LINK_BAND
