Event,Time,NVFI_0_cpu,NVFI_0_ram,NVFI_0_vnfs,NVFI_1_cpu,NVFI_1_ram,NVFI_1_vnfs,NVFI_2_cpu,NVFI_2_ram,NVFI_2_vnfs,NVFI_3_cpu,NVFI_3_ram,NVFI_3_vnfs,NVFI_4_cpu,NVFI_4_ram,NVFI_4_vnfs,NVFI_5_cpu,NVFI_5_ram,NVFI_5_vnfs,NVFI_6_cpu,NVFI_6_ram,NVFI_6_vnfs,NVFI_7_cpu,NVFI_7_ram,NVFI_7_vnfs,NVFI_8_cpu,NVFI_8_ram,NVFI_8_vnfs,NVFI_9_cpu,NVFI_9_ram,NVFI_9_vnfs,NVFI_10_cpu,NVFI_10_ram,NVFI_10_vnfs,NVFI_11_cpu,NVFI_11_ram,NVFI_11_vnfs,NVFI_12_cpu,NVFI_12_ram,NVFI_12_vnfs,NVFI_13_cpu,NVFI_13_ram,NVFI_13_vnfs,NVFI_14_cpu,NVFI_14_ram,NVFI_14_vnfs,NVFI_15_cpu,NVFI_15_ram,NVFI_15_vnfs,NVFI_16_cpu,NVFI_16_ram,NVFI_16_vnfs,NVFI_17_cpu,NVFI_17_ram,NVFI_17_vnfs,NVFI_18_cpu,NVFI_18_ram,NVFI_18_vnfs,NVFI_19_cpu,NVFI_19_ram,NVFI_19_vnfs,NVFI_20_cpu,NVFI_20_ram,NVFI_20_vnfs,NVFI_21_cpu,NVFI_21_ram,NVFI_21_vnfs,NVFI_22_cpu,NVFI_22_ram,NVFI_22_vnfs,NVFI_23_cpu,NVFI_23_ram,NVFI_23_vnfs,NVFI_24_cpu,NVFI_24_ram,NVFI_24_vnfs,NVFI_25_cpu,NVFI_25_ram,NVFI_25_vnfs,NVFI_26_cpu,NVFI_26_ram,NVFI_26_vnfs,NVFI_27_cpu,NVFI_27_ram,NVFI_27_vnfs,NVFI_28_cpu,NVFI_28_ram,NVFI_28_vnfs,NVFI_29_cpu,NVFI_29_ram,NVFI_29_vnfs,NVFI_30_cpu,NVFI_30_ram,NVFI_30_vnfs,NVFI_31_cpu,NVFI_31_ram,NVFI_31_vnfs,NVFI_32_cpu,NVFI_32_ram,NVFI_32_vnfs,NVFI_33_cpu,NVFI_33_ram,NVFI_33_vnfs,NVFI_34_cpu,NVFI_34_ram,NVFI_34_vnfs,NVFI_35_cpu,NVFI_35_ram,NVFI_35_vnfs,NVFI_36_cpu,NVFI_36_ram,NVFI_36_vnfs,NVFI_37_cpu,NVFI_37_ram,NVFI_37_vnfs,NVFI_38_cpu,NVFI_38_ram,NVFI_38_vnfs,NVFI_39_cpu,NVFI_39_ram,NVFI_39_vnfs,NVFI_40_cpu,NVFI_40_ram,NVFI_40_vnfs,NVFI_41_cpu,NVFI_41_ram,NVFI_41_vnfs,NVFI_42_cpu,NVFI_42_ram,NVFI_42_vnfs,NVFI_43_cpu,NVFI_43_ram,NVFI_43_vnfs,NVFI_44_cpu,NVFI_44_ram,NVFI_44_vnfs,NVFI_45_cpu,NVFI_45_ram,NVFI_45_vnfs,NVFI_46_cpu,NVFI_46_ram,NVFI_46_vnfs,NVFI_47_cpu,NVFI_47_ram,NVFI_47_vnfs
+,295.0,186,499878,"['f128v1', 'f128v2', 'f128v3', 'f128v4', 'f128v6', 'f128v7', 'f128v8', 'f128v9', 'f139v3', 'f139v4', 'f139v5', 'f139v7', 'f147v1', 'f147v2', 'f147v3', 'f150v2', 'f150v3', 'f150v4', 'f150v5', 'f133v1', 'f133v2', 'f142v5', 'f142v6', 'f145v3', 'f145v4', 'f146v7']",169,499902,"['f128v5', 'f144v2', 'f144v3', 'f144v4', 'f144v5', 'f147v4', 'f149v1', 'f149v2', 'f149v3', 'f149v4', 'f150v1', 'f150v6', 'f133v3', 'f133v4', 'f142v7', 'f145v1', 'f145v2', 'f146v4']",347,499949,"['f132v3', 'f132v4', 'f139v8', 'f148v1', 'f150v7', 'f152v1', 'f152v2', 'f152v3', 'f152v4']",402,499974,"['f132v1', 'f132v2', 'f132v5', 'f132v6', 'f148v2', 'f148v3']",417,499954,"['f137v1', 'f137v2', 'f137v3', 'f148v4', 'f148v5', 'f142v1', 'f142v2', 'f142v3']",283,500000,[],498,500000,[],276,499997,"['f139v1', 'f144v0']",494,499992,['f142v4'],328,499983,"['f139v2', 'f139v6', 'f144v1']",281,499992,"['f139v9', 'f144v6']",422,499993,['f152v0'],164,499996,['f150v8'],176,499988,"['f132v0', 'f150v9']",490,499990,"['f149v0', 'f142v0']",150,500000,[],352,499996,['f147v0'],396,500000,[],395,499994,['f145v5'],325,499995,['f143v0'],389,499987,"['f143v4', 'f150v0']",458,499992,['f132v7'],387,500000,[],310,500000,[],459,499997,['f128v0'],269,499997,['f147v5'],381,500000,[],475,499986,"['f146v0', 'f146v1']",353,499988,"['f137v0', 'f143v1', 'f143v2', 'f143v3']",453,500000,[],429,499997,['f152v5'],161,500000,[],453,499995,"['f149v5', 'f146v3']",380,499995,"['f146v2', 'f146v5']",105,499992,['f133v5'],485,500000,[],375,500000,[],120,499997,['f137v4'],165,500000,[],399,499992,['f139v0'],452,499992,['f146v6'],119,499995,['f142v8'],327,500000,[],341,499998,['f146v8'],419,499998,['f133v0'],235,499995,['f145v0'],164,499993,['f146v9'],107,499993,['f148v0']
+,296.0,186,499878,"['f128v1', 'f128v2', 'f128v3', 'f128v4', 'f128v6', 'f128v7', 'f128v8', 'f128v9', 'f139v3', 'f139v4', 'f139v5', 'f139v7', 'f147v1', 'f147v2', 'f147v3', 'f150v2', 'f150v3', 'f150v4', 'f150v5', 'f133v1', 'f133v2', 'f142v5', 'f142v6', 'f145v3', 'f145v4', 'f146v7']",169,499902,"['f128v5', 'f144v2', 'f144v3', 'f144v4', 'f144v5', 'f147v4', 'f149v1', 'f149v2', 'f149v3', 'f149v4', 'f150v1', 'f150v6', 'f133v3', 'f133v4', 'f142v7', 'f145v1', 'f145v2', 'f146v4']",333,499943,"['f132v3', 'f132v4', 'f139v8', 'f148v1', 'f150v7', 'f152v1', 'f152v2', 'f152v3', 'f152v4', 'f153v1', 'f153v5']",398,499969,"['f132v1', 'f132v2', 'f132v5', 'f132v6', 'f148v2', 'f148v3', 'f153v3']",417,499954,"['f137v1', 'f137v2', 'f137v3', 'f148v4', 'f148v5', 'f142v1', 'f142v2', 'f142v3']",283,500000,[],498,500000,[],276,499997,"['f139v1', 'f144v0']",490,499991,"['f142v4', 'f153v8']",328,499983,"['f139v2', 'f139v6', 'f144v1']",279,499983,"['f139v9', 'f144v6', 'f153v4']",418,499989,"['f152v0', 'f153v2']",164,499996,['f150v8'],176,499988,"['f132v0', 'f150v9']",490,499990,"['f149v0', 'f142v0']",150,500000,[],352,499996,['f147v0'],396,500000,[],385,499979,"['f145v5', 'f153v6', 'f153v7']",325,499995,['f143v0'],389,499987,"['f143v4', 'f150v0']",458,499992,['f132v7'],387,500000,[],310,500000,[],459,499997,['f128v0'],269,499997,['f147v5'],373,499997,['f153v9'],475,499986,"['f146v0', 'f146v1']",353,499988,"['f137v0', 'f143v1', 'f143v2', 'f143v3']",453,500000,[],429,499997,['f152v5'],161,500000,[],453,499995,"['f149v5', 'f146v3']",380,499995,"['f146v2', 'f146v5']",102,499986,"['f133v5', 'f153v0']",485,500000,[],375,500000,[],120,499997,['f137v4'],165,500000,[],399,499992,['f139v0'],452,499992,['f146v6'],119,499995,['f142v8'],327,500000,[],341,499998,['f146v8'],419,499998,['f133v0'],235,499995,['f145v0'],164,499993,['f146v9'],107,499993,['f148v0']
+,298.0,186,499878,"['f128v1', 'f128v2', 'f128v3', 'f128v4', 'f128v6', 'f128v7', 'f128v8', 'f128v9', 'f139v3', 'f139v4', 'f139v5', 'f139v7', 'f147v1', 'f147v2', 'f147v3', 'f150v2', 'f150v3', 'f150v4', 'f150v5', 'f133v1', 'f133v2', 'f142v5', 'f142v6', 'f145v3', 'f145v4', 'f146v7']",158,499890,"['f128v5', 'f144v2', 'f144v3', 'f144v4', 'f144v5', 'f147v4', 'f149v1', 'f149v2', 'f149v3', 'f149v4', 'f150v1', 'f150v6', 'f133v3', 'f133v4', 'f142v7', 'f145v1', 'f145v2', 'f146v4', 'f154v4', 'f154v5', 'f154v6']",332,499935,"['f132v3', 'f132v4', 'f139v8', 'f148v1', 'f150v7', 'f152v1', 'f152v2', 'f152v3', 'f152v4', 'f153v1', 'f153v5', 'f154v3']",393,499965,"['f132v1', 'f132v2', 'f132v5', 'f132v6', 'f148v2', 'f148v3', 'f153v3', 'f154v0']",417,499954,"['f137v1', 'f137v2', 'f137v3', 'f148v4', 'f148v5', 'f142v1', 'f142v2', 'f142v3']",283,500000,[],498,500000,[],276,499997,"['f139v1', 'f144v0']",490,499991,"['f142v4', 'f153v8']",328,499983,"['f139v2', 'f139v6', 'f144v1']",269,499971,"['f139v9', 'f144v6', 'f153v4', 'f154v2', 'f154v7']",409,499982,"['f152v0', 'f153v2', 'f154v1']",164,499996,['f150v8'],176,499988,"['f132v0', 'f150v9']",490,499990,"['f149v0', 'f142v0']",150,500000,[],352,499996,['f147v0'],396,500000,[],385,499979,"['f145v5', 'f153v6', 'f153v7']",325,499995,['f143v0'],389,499987,"['f143v4', 'f150v0']",458,499992,['f132v7'],387,500000,[],310,500000,[],459,499997,['f128v0'],269,499997,['f147v5'],373,499997,['f153v9'],475,499986,"['f146v0', 'f146v1']",353,499988,"['f137v0', 'f143v1', 'f143v2', 'f143v3']",453,500000,[],429,499997,['f152v5'],161,500000,[],453,499995,"['f149v5', 'f146v3']",380,499995,"['f146v2', 'f146v5']",102,499986,"['f133v5', 'f153v0']",485,500000,[],375,500000,[],120,499997,['f137v4'],165,500000,[],399,499992,['f139v0'],452,499992,['f146v6'],119,499995,['f142v8'],327,500000,[],341,499998,['f146v8'],419,499998,['f133v0'],235,499995,['f145v0'],164,499993,['f146v9'],107,499993,['f148v0']
-,298.38658135250415,186,499878,"['f128v1', 'f128v2', 'f128v3', 'f128v4', 'f128v6', 'f128v7', 'f128v8', 'f128v9', 'f139v3', 'f139v4', 'f139v5', 'f139v7', 'f147v1', 'f147v2', 'f147v3', 'f150v2', 'f150v3', 'f150v4', 'f150v5', 'f133v1', 'f133v2', 'f142v5', 'f142v6', 'f145v3', 'f145v4', 'f146v7']",158,499890,"['f128v5', 'f144v2', 'f144v3', 'f144v4', 'f144v5', 'f147v4', 'f149v1', 'f149v2', 'f149v3', 'f149v4', 'f150v1', 'f150v6', 'f133v3', 'f133v4', 'f142v7', 'f145v1', 'f145v2', 'f146v4', 'f154v4', 'f154v5', 'f154v6']",335,499941,"['f132v3', 'f132v4', 'f139v8', 'f150v7', 'f152v1', 'f152v2', 'f152v3', 'f152v4', 'f153v1', 'f153v5', 'f154v3']",399,499977,"['f132v1', 'f132v2', 'f132v5', 'f132v6', 'f153v3', 'f154v0']",427,499966,"['f137v1', 'f137v2', 'f137v3', 'f142v1', 'f142v2', 'f142v3']",283,500000,[],498,500000,[],276,499997,"['f139v1', 'f144v0']",490,499991,"['f142v4', 'f153v8']",328,499983,"['f139v2', 'f139v6', 'f144v1']",269,499971,"['f139v9', 'f144v6', 'f153v4', 'f154v2', 'f154v7']",409,499982,"['f152v0', 'f153v2', 'f154v1']",164,499996,['f150v8'],176,499988,"['f132v0', 'f150v9']",490,499990,"['f149v0', 'f142v0']",150,500000,[],352,499996,['f147v0'],396,500000,[],385,499979,"['f145v5', 'f153v6', 'f153v7']",325,499995,['f143v0'],389,499987,"['f143v4', 'f150v0']",458,499992,['f132v7'],387,500000,[],310,500000,[],459,499997,['f128v0'],269,499997,['f147v5'],373,499997,['f153v9'],475,499986,"['f146v0', 'f146v1']",353,499988,"['f137v0', 'f143v1', 'f143v2', 'f143v3']",453,500000,[],429,499997,['f152v5'],161,500000,[],453,499995,"['f149v5', 'f146v3']",380,499995,"['f146v2', 'f146v5']",102,499986,"['f133v5', 'f153v0']",485,500000,[],375,500000,[],120,499997,['f137v4'],165,500000,[],399,499992,['f139v0'],452,499992,['f146v6'],119,499995,['f142v8'],327,500000,[],341,499998,['f146v8'],419,499998,['f133v0'],235,499995,['f145v0'],164,499993,['f146v9'],116,500000,[]
-,298.62266291864466,210,499894,"['f128v1', 'f128v2', 'f128v3', 'f128v4', 'f128v6', 'f128v7', 'f128v8', 'f128v9', 'f139v3', 'f139v4', 'f139v5', 'f139v7', 'f147v1', 'f147v2', 'f147v3', 'f133v1', 'f133v2', 'f142v5', 'f142v6', 'f145v3', 'f145v4', 'f146v7']",164,499900,"['f128v5', 'f144v2', 'f144v3', 'f144v4', 'f144v5', 'f147v4', 'f149v1', 'f149v2', 'f149v3', 'f149v4', 'f133v3', 'f133v4', 'f142v7', 'f145v1', 'f145v2', 'f146v4', 'f154v4', 'f154v5', 'f154v6']",344,499948,"['f132v3', 'f132v4', 'f139v8', 'f152v1', 'f152v2', 'f152v3', 'f152v4', 'f153v1', 'f153v5', 'f154v3']",399,499977,"['f132v1', 'f132v2', 'f132v5', 'f132v6', 'f153v3', 'f154v0']",427,499966,"['f137v1', 'f137v2', 'f137v3', 'f142v1', 'f142v2', 'f142v3']",283,500000,[],498,500000,[],276,499997,"['f139v1', 'f144v0']",490,499991,"['f142v4', 'f153v8']",328,499983,"['f139v2', 'f139v6', 'f144v1']",269,499971,"['f139v9', 'f144v6', 'f153v4', 'f154v2', 'f154v7']",409,499982,"['f152v0', 'f153v2', 'f154v1']",168,500000,[],177,499996,['f132v0'],490,499990,"['f149v0', 'f142v0']",150,500000,[],352,499996,['f147v0'],396,500000,[],385,499979,"['f145v5', 'f153v6', 'f153v7']",325,499995,['f143v0'],394,499991,['f143v4'],458,499992,['f132v7'],387,500000,[],310,500000,[],459,499997,['f128v0'],269,499997,['f147v5'],373,499997,['f153v9'],475,499986,"['f146v0', 'f146v1']",353,499988,"['f137v0', 'f143v1', 'f143v2', 'f143v3']",453,500000,[],429,499997,['f152v5'],161,500000,[],453,499995,"['f149v5', 'f146v3']",380,499995,"['f146v2', 'f146v5']",102,499986,"['f133v5', 'f153v0']",485,500000,[],375,500000,[],120,499997,['f137v4'],165,500000,[],399,499992,['f139v0'],452,499992,['f146v6'],119,499995,['f142v8'],327,500000,[],341,499998,['f146v8'],419,499998,['f133v0'],235,499995,['f145v0'],164,499993,['f146v9'],116,500000,[]
-,298.817635049758,217,499904,"['f128v1', 'f128v2', 'f128v3', 'f128v4', 'f128v6', 'f128v7', 'f128v8', 'f128v9', 'f139v3', 'f139v4', 'f139v5', 'f139v7', 'f147v1', 'f147v2', 'f147v3', 'f142v5', 'f142v6', 'f145v3', 'f145v4', 'f146v7']",175,499916,"['f128v5', 'f144v2', 'f144v3', 'f144v4', 'f144v5', 'f147v4', 'f149v1', 'f149v2', 'f149v3', 'f149v4', 'f142v7', 'f145v1', 'f145v2', 'f146v4', 'f154v4', 'f154v5', 'f154v6']",344,499948,"['f132v3', 'f132v4', 'f139v8', 'f152v1', 'f152v2', 'f152v3', 'f152v4', 'f153v1', 'f153v5', 'f154v3']",399,499977,"['f132v1', 'f132v2', 'f132v5', 'f132v6', 'f153v3', 'f154v0']",427,499966,"['f137v1', 'f137v2', 'f137v3', 'f142v1', 'f142v2', 'f142v3']",283,500000,[],498,500000,[],276,499997,"['f139v1', 'f144v0']",490,499991,"['f142v4', 'f153v8']",328,499983,"['f139v2', 'f139v6', 'f144v1']",269,499971,"['f139v9', 'f144v6', 'f153v4', 'f154v2', 'f154v7']",409,499982,"['f152v0', 'f153v2', 'f154v1']",168,500000,[],177,499996,['f132v0'],490,499990,"['f149v0', 'f142v0']",150,500000,[],352,499996,['f147v0'],396,500000,[],385,499979,"['f145v5', 'f153v6', 'f153v7']",325,499995,['f143v0'],394,499991,['f143v4'],458,499992,['f132v7'],387,500000,[],310,500000,[],459,499997,['f128v0'],269,499997,['f147v5'],373,499997,['f153v9'],475,499986,"['f146v0', 'f146v1']",353,499988,"['f137v0', 'f143v1', 'f143v2', 'f143v3']",453,500000,[],429,499997,['f152v5'],161,500000,[],453,499995,"['f149v5', 'f146v3']",380,499995,"['f146v2', 'f146v5']",103,499994,['f153v0'],485,500000,[],375,500000,[],120,499997,['f137v4'],165,500000,[],399,499992,['f139v0'],452,499992,['f146v6'],119,499995,['f142v8'],327,500000,[],341,499998,['f146v8'],428,500000,[],235,499995,['f145v0'],164,499993,['f146v9'],116,500000,[]
+,299.0,217,499904,"['f128v1', 'f128v2', 'f128v3', 'f128v4', 'f128v6', 'f128v7', 'f128v8', 'f128v9', 'f139v3', 'f139v4', 'f139v5', 'f139v7', 'f147v1', 'f147v2', 'f147v3', 'f142v5', 'f142v6', 'f145v3', 'f145v4', 'f146v7']",147,499894,"['f128v5', 'f144v2', 'f144v3', 'f144v4', 'f144v5', 'f147v4', 'f149v1', 'f149v2', 'f149v3', 'f149v4', 'f142v7', 'f145v1', 'f145v2', 'f146v4', 'f154v4', 'f154v5', 'f154v6', 'f155v1', 'f155v2', 'f155v3', 'f155v4', 'f155v5']",344,499948,"['f132v3', 'f132v4', 'f139v8', 'f152v1', 'f152v2', 'f152v3', 'f152v4', 'f153v1', 'f153v5', 'f154v3']",399,499977,"['f132v1', 'f132v2', 'f132v5', 'f132v6', 'f153v3', 'f154v0']",427,499966,"['f137v1', 'f137v2', 'f137v3', 'f142v1', 'f142v2', 'f142v3']",283,500000,[],498,500000,[],276,499997,"['f139v1', 'f144v0']",490,499991,"['f142v4', 'f153v8']",328,499983,"['f139v2', 'f139v6', 'f144v1']",269,499971,"['f139v9', 'f144v6', 'f153v4', 'f154v2', 'f154v7']",409,499982,"['f152v0', 'f153v2', 'f154v1']",168,500000,[],177,499996,['f132v0'],490,499990,"['f149v0', 'f142v0']",150,500000,[],352,499996,['f147v0'],396,500000,[],385,499979,"['f145v5', 'f153v6', 'f153v7']",321,499994,"['f143v0', 'f155v6']",394,499991,['f143v4'],458,499992,['f132v7'],387,500000,[],310,500000,[],459,499997,['f128v0'],260,499990,"['f147v5', 'f155v0']",373,499997,['f153v9'],475,499986,"['f146v0', 'f146v1']",353,499988,"['f137v0', 'f143v1', 'f143v2', 'f143v3']",453,500000,[],429,499997,['f152v5'],161,500000,[],453,499995,"['f149v5', 'f146v3']",380,499995,"['f146v2', 'f146v5']",103,499994,['f153v0'],485,500000,[],375,500000,[],120,499997,['f137v4'],165,500000,[],399,499992,['f139v0'],452,499992,['f146v6'],119,499995,['f142v8'],327,500000,[],341,499998,['f146v8'],428,500000,[],235,499995,['f145v0'],164,499993,['f146v9'],116,500000,[]
-,299.75623216141844,217,499904,"['f128v1', 'f128v2', 'f128v3', 'f128v4', 'f128v6', 'f128v7', 'f128v8', 'f128v9', 'f139v3', 'f139v4', 'f139v5', 'f139v7', 'f147v1', 'f147v2', 'f147v3', 'f142v5', 'f142v6', 'f145v3', 'f145v4', 'f146v7']",147,499894,"['f128v5', 'f144v2', 'f144v3', 'f144v4', 'f144v5', 'f147v4', 'f149v1', 'f149v2', 'f149v3', 'f149v4', 'f142v7', 'f145v1', 'f145v2', 'f146v4', 'f154v4', 'f154v5', 'f154v6', 'f155v1', 'f155v2', 'f155v3', 'f155v4', 'f155v5']",357,499956,"['f139v8', 'f152v1', 'f152v2', 'f152v3', 'f152v4', 'f153v1', 'f153v5', 'f154v3']",425,499991,"['f153v3', 'f154v0']",427,499966,"['f137v1', 'f137v2', 'f137v3', 'f142v1', 'f142v2', 'f142v3']",283,500000,[],498,500000,[],276,499997,"['f139v1', 'f144v0']",490,499991,"['f142v4', 'f153v8']",328,499983,"['f139v2', 'f139v6', 'f144v1']",269,499971,"['f139v9', 'f144v6', 'f153v4', 'f154v2', 'f154v7']",409,499982,"['f152v0', 'f153v2', 'f154v1']",168,500000,[],181,500000,[],490,499990,"['f149v0', 'f142v0']",150,500000,[],352,499996,['f147v0'],396,500000,[],385,499979,"['f145v5', 'f153v6', 'f153v7']",321,499994,"['f143v0', 'f155v6']",394,499991,['f143v4'],459,500000,[],387,500000,[],310,500000,[],459,499997,['f128v0'],260,499990,"['f147v5', 'f155v0']",373,499997,['f153v9'],475,499986,"['f146v0', 'f146v1']",353,499988,"['f137v0', 'f143v1', 'f143v2', 'f143v3']",453,500000,[],429,499997,['f152v5'],161,500000,[],453,499995,"['f149v5', 'f146v3']",380,499995,"['f146v2', 'f146v5']",103,499994,['f153v0'],485,500000,[],375,500000,[],120,499997,['f137v4'],165,500000,[],399,499992,['f139v0'],452,499992,['f146v6'],119,499995,['f142v8'],327,500000,[],341,499998,['f146v8'],428,500000,[],235,499995,['f145v0'],164,499993,['f146v9'],116,500000,[]
t,300.0,227,499914,"['f128v1', 'f128v2', 'f128v3', 'f128v4', 'f128v6', 'f128v7', 'f128v8', 'f128v9', 'f139v3', 'f139v4', 'f139v5', 'f139v7', 'f147v1', 'f147v2', 'f147v3', 'f142v5', 'f142v6', 'f146v7']",161,499905,"['f128v5', 'f144v2', 'f144v3', 'f144v4', 'f144v5', 'f147v4', 'f149v1', 'f149v2', 'f149v3', 'f149v4', 'f142v7', 'f146v4', 'f154v4', 'f154v5', 'f154v6', 'f155v1', 'f155v2', 'f155v3', 'f155v4', 'f155v5']",357,499956,"['f139v8', 'f152v1', 'f152v2', 'f152v3', 'f152v4', 'f153v1', 'f153v5', 'f154v3']",425,499991,"['f153v3', 'f154v0']",427,499966,"['f137v1', 'f137v2', 'f137v3', 'f142v1', 'f142v2', 'f142v3']",283,500000,[],498,500000,[],276,499997,"['f139v1', 'f144v0']",490,499991,"['f142v4', 'f153v8']",328,499983,"['f139v2', 'f139v6', 'f144v1']",269,499971,"['f139v9', 'f144v6', 'f153v4', 'f154v2', 'f154v7']",409,499982,"['f152v0', 'f153v2', 'f154v1']",168,500000,[],181,500000,[],490,499990,"['f149v0', 'f142v0']",150,500000,[],352,499996,['f147v0'],396,500000,[],388,499985,"['f153v6', 'f153v7']",321,499994,"['f143v0', 'f155v6']",394,499991,['f143v4'],459,500000,[],387,500000,[],310,500000,[],459,499997,['f128v0'],260,499990,"['f147v5', 'f155v0']",373,499997,['f153v9'],475,499986,"['f146v0', 'f146v1']",353,499988,"['f137v0', 'f143v1', 'f143v2', 'f143v3']",453,500000,[],429,499997,['f152v5'],161,500000,[],453,499995,"['f149v5', 'f146v3']",380,499995,"['f146v2', 'f146v5']",103,499994,['f153v0'],485,500000,[],375,500000,[],120,499997,['f137v4'],165,500000,[],399,499992,['f139v0'],452,499992,['f146v6'],119,499995,['f142v8'],327,500000,[],341,499998,['f146v8'],428,500000,[],239,500000,[],164,499993,['f146v9'],116,500000,[]
t,300.0,235,499917,"['f128v1', 'f128v2', 'f128v3', 'f128v4', 'f128v6', 'f128v7', 'f128v8', 'f128v9', 'f139v3', 'f139v4', 'f139v5', 'f139v7', 'f147v1', 'f147v2', 'f147v3', 'f142v5', 'f142v6']",164,499911,"['f128v5', 'f144v2', 'f144v3', 'f144v4', 'f144v5', 'f147v4', 'f149v1', 'f149v2', 'f149v3', 'f149v4', 'f142v7', 'f154v4', 'f154v5', 'f154v6', 'f155v1', 'f155v2', 'f155v3', 'f155v4', 'f155v5']",357,499956,"['f139v8', 'f152v1', 'f152v2', 'f152v3', 'f152v4', 'f153v1', 'f153v5', 'f154v3']",425,499991,"['f153v3', 'f154v0']",427,499966,"['f137v1', 'f137v2', 'f137v3', 'f142v1', 'f142v2', 'f142v3']",283,500000,[],498,500000,[],276,499997,"['f139v1', 'f144v0']",490,499991,"['f142v4', 'f153v8']",328,499983,"['f139v2', 'f139v6', 'f144v1']",269,499971,"['f139v9', 'f144v6', 'f153v4', 'f154v2', 'f154v7']",409,499982,"['f152v0', 'f153v2', 'f154v1']",168,500000,[],181,500000,[],490,499990,"['f149v0', 'f142v0']",150,500000,[],352,499996,['f147v0'],396,500000,[],388,499985,"['f153v6', 'f153v7']",321,499994,"['f143v0', 'f155v6']",394,499991,['f143v4'],459,500000,[],387,500000,[],310,500000,[],459,499997,['f128v0'],260,499990,"['f147v5', 'f155v0']",373,499997,['f153v9'],481,500000,[],353,499988,"['f137v0', 'f143v1', 'f143v2', 'f143v3']",453,500000,[],429,499997,['f152v5'],161,500000,[],457,499999,['f149v5'],389,500000,[],103,499994,['f153v0'],485,500000,[],375,500000,[],120,499997,['f137v4'],165,500000,[],399,499992,['f139v0'],453,500000,[],119,499995,['f142v8'],327,500000,[],350,500000,[],428,500000,[],239,500000,[],173,500000,[],116,500000,[]
t,300.0,249,499928,"['f128v1', 'f128v2', 'f128v3', 'f128v4', 'f128v6', 'f128v7', 'f128v8', 'f128v9', 'f139v3', 'f139v4', 'f139v5', 'f139v7', 'f142v5', 'f142v6']",150,499900,"['f128v5', 'f144v2', 'f144v3', 'f144v4', 'f144v5', 'f149v1', 'f149v2', 'f149v3', 'f149v4', 'f142v7', 'f154v4', 'f154v5', 'f154v6', 'f155v1', 'f155v2', 'f155v3', 'f155v4', 'f155v5', 'f147v1', 'f147v2', 'f147v3', 'f147v4']",357,499956,"['f139v8', 'f152v1', 'f152v2', 'f152v3', 'f152v4', 'f153v1', 'f153v5', 'f154v3']",425,499991,"['f153v3', 'f154v0']",427,499966,"['f137v1', 'f137v2', 'f137v3', 'f142v1', 'f142v2', 'f142v3']",283,500000,[],498,500000,[],276,499997,"['f139v1', 'f144v0']",490,499991,"['f142v4', 'f153v8']",328,499983,"['f139v2', 'f139v6', 'f144v1']",269,499971,"['f139v9', 'f144v6', 'f153v4', 'f154v2', 'f154v7']",409,499982,"['f152v0', 'f153v2', 'f154v1']",168,500000,[],181,500000,[],490,499990,"['f149v0', 'f142v0']",150,500000,[],352,499996,['f147v0'],396,500000,[],388,499985,"['f153v6', 'f153v7']",321,499994,"['f143v0', 'f155v6']",394,499991,['f143v4'],459,500000,[],387,500000,[],310,500000,[],459,499997,['f128v0'],260,499990,"['f155v0', 'f147v5']",373,499997,['f153v9'],481,500000,[],353,499988,"['f137v0', 'f143v1', 'f143v2', 'f143v3']",453,500000,[],429,499997,['f152v5'],161,500000,[],457,499999,['f149v5'],389,500000,[],103,499994,['f153v0'],485,500000,[],375,500000,[],120,499997,['f137v4'],165,500000,[],399,499992,['f139v0'],453,500000,[],119,499995,['f142v8'],327,500000,[],350,500000,[],428,500000,[],239,500000,[],173,500000,[],116,500000,[]
