Event,Time,SfcId,Result,Resource,Vnffgs,Reason
-,2.0,69,False,"[np.int64(508), np.int64(521), np.int64(20504)]","[74, 83, 87, 92]",
-,2.0,70,False,"[np.int64(508), np.int64(521), np.int64(20504)]","[74, 83, 87, 92]",
-,2.0,71,False,"[np.int64(508), np.int64(521), np.int64(20504)]","[74, 83, 87, 92]",
-,2.0,72,False,"[np.int64(508), np.int64(521), np.int64(20504)]","[74, 83, 87, 92]",
-,2.0,73,False,"[np.int64(508), np.int64(521), np.int64(20504)]","[74, 83, 87, 92]",
-,2.0,74,True,"[np.int64(539), np.int64(547), np.int64(20935)]","[83, 87, 92]",
-,2.0,75,False,"[np.int64(539), np.int64(547), np.int64(20935)]","[83, 87, 92]",
-,2.0,76,False,"[np.int64(539), np.int64(547), np.int64(20935)]","[83, 87, 92]",
-,2.0,77,False,"[np.int64(539), np.int64(547), np.int64(20935)]","[83, 87, 92]",
-,2.0,78,False,"[np.int64(539), np.int64(547), np.int64(20935)]","[83, 87, 92]",
-,2.0,79,False,"[np.int64(539), np.int64(547), np.int64(20935)]","[83, 87, 92]",
-,2.0,80,False,"[np.int64(539), np.int64(547), np.int64(20935)]","[83, 87, 92]",
-,2.0,81,False,"[np.int64(539), np.int64(547), np.int64(20935)]","[83, 87, 92]",
-,2.0,82,False,"[np.int64(539), np.int64(547), np.int64(20935)]","[83, 87, 92]",
-,2.0,83,True,"[np.int64(561), np.int64(564), np.int64(21464)]","[87, 92]",
-,2.0,84,False,"[np.int64(561), np.int64(564), np.int64(21464)]","[87, 92]",
-,2.0,85,False,"[np.int64(561), np.int64(564), np.int64(21464)]","[87, 92]",
-,2.0,86,False,"[np.int64(561), np.int64(564), np.int64(21464)]","[87, 92]",
-,2.0,87,True,"[np.int64(579), np.int64(577), np.int64(21657)]",[92],
-,2.0,88,False,"[np.int64(579), np.int64(577), np.int64(21657)]",[92],
-,2.0,89,False,"[np.int64(579), np.int64(577), np.int64(21657)]",[92],
-,2.0,90,False,"[np.int64(579), np.int64(577), np.int64(21657)]",[92],
-,2.0,91,False,"[np.int64(579), np.int64(577), np.int64(21657)]",[92],
-,2.0,92,True,"[np.int64(600), np.int64(600), np.int64(22400)]",[],
-,2.0,93,False,"[np.int64(600), np.int64(600), np.int64(22400)]",[],
-,2.0,94,False,"[np.int64(600), np.int64(600), np.int64(22400)]",[],
-,2.0,95,False,"[np.int64(600), np.int64(600), np.int64(22400)]",[],
-,2.0,96,False,"[np.int64(600), np.int64(600), np.int64(22400)]",[],
-,2.0,97,False,"[np.int64(600), np.int64(600), np.int64(22400)]",[],
-,2.0,98,False,"[np.int64(600), np.int64(600), np.int64(22400)]",[],
-,2.0,99,False,"[np.int64(600), np.int64(600), np.int64(22400)]",[],
