Event,Time,SfcId,Result,Resource,Vnffgs,Reason
-,2.0,72,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,73,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,74,False,"[np.int64(565), np.int64(564), np.int64(22309)]","[75, 77]",
-,2.0,75,True,"[np.int64(581), np.int64(581), np.int64(22773)]",[77],
-,2.0,76,False,"[np.int64(581), np.int64(581), np.int64(22773)]",[77],
-,2.0,77,True,"[np.int64(600), np.int64(600), np.int64(23200)]",[],
-,2.0,78,False,"[np.int64(600), np.int64(600), np.int64(23200)]",[],
-,2.0,79,False,"[np.int64(600), np.int64(600), np.int64(23200)]",[],
-,2.0,80,False,"[np.int64(600), np.int64(600), np.int64(23200)]",[],
-,2.0,81,False,"[np.int64(600), np.int64(600), np.int64(23200)]",[],
-,2.0,82,False,"[np.int64(600), np.int64(600), np.int64(23200)]",[],
-,2.0,83,False,"[np.int64(600), np.int64(600), np.int64(23200)]",[],
-,2.0,84,False,"[np.int64(600), np.int64(600), np.int64(23200)]",[],
-,2.0,85,False,"[np.int64(600), np.int64(600), np.int64(23200)]",[],
-,2.0,86,False,"[np.int64(600), np.int64(600), np.int64(23200)]",[],
-,2.0,87,False,"[np.int64(600), np.int64(600), np.int64(23200)]",[],
-,2.0,88,False,"[np.int64(600), np.int64(600), np.int64(23200)]",[],
-,2.0,89,False,"[np.int64(600), np.int64(600), np.int64(23200)]",[],
-,2.0,90,False,"[np.int64(600), np.int64(600), np.int64(23200)]",[],
-,2.0,91,False,"[np.int64(600), np.int64(600), np.int64(23200)]",[],
-,2.0,92,False,"[np.int64(600), np.int64(600), np.int64(23200)]",[],
-,2.0,93,False,"[np.int64(600), np.int64(600), np.int64(23200)]",[],
-,2.0,94,False,"[np.int64(600), np.int64(600), np.int64(23200)]",[],
-,2.0,95,False,"[np.int64(600), np.int64(600), np.int64(23200)]",[],
-,2.0,96,False,"[np.int64(600), np.int64(600), np.int64(23200)]",[],
-,2.0,97,False,"[np.int64(600), np.int64(600), np.int64(23200)]",[],
-,2.0,98,False,"[np.int64(600), np.int64(600), np.int64(23200)]",[],
-,2.0,99,False,"[np.int64(600), np.int64(600), np.int64(23200)]",[],
